7,0,263.0353995,50.916135
7,0,247.2616995,50.916135
7,0,239.1473995,51.051055
7,0,232.0353995,52.993195
7,0,221.3828995,61.350565
7,0,212.0353995,71.420195
7,0,173.0353995,110.420195
7,0,163.7741995,120.284565
7,0,153.0353995,128.192195
7,0,139.2378995,129.731195
7,0,125.0353995,129.731195
7,0,65.0353995,129.731195
7,0,-144.9646005,129.731195
7,0,-211.9646005,129.731195
7,0,-227.2513505,129.731195
7,0,-235.0366605,129.731195
7,0,-241.9606005,127.420195
7,0,-247.5647105,122.890005
7,0,-250.1934705,117.116695
7,0,-250.9646005,103.420195
7,0,-250.9646005,43.420195
7,0,-250.9646005,-69.579805
7,0,-251.9243505,-91.605055
7,0,-250.6085405,-102.826365
7,0,-245.8596005,-111.354805
7,0,-235.2566005,-116.040915
7,0,-221.0251005,-117.045935
7,0,-193.7878205,-116.994055
8,0,109.87625,-584.5000085
8,0,109.87625,-412.5000185
8,0,109.07625,-326.5000215
8,0,106.70815,-319.6125515
8,0,102.88125,-313.8322715
8,0,92.87625,-303.5000215
8,0,71.74875,-284.0594015
8,0,53.27625,-262.5000215
8,0,51.53298,-259.3938715
8,0,50.83375,-248.4980015
8,0,52.18625,-234.5000215
8,0,57.1825,-226.3116515
8,0,61.40625,-217.5000215
8,0,61.94375,-189.7975215
8,0,62.04,-173.0183415
8,0,62.74034,-163.6094115
8,0,64.13064,-158.7172115
8,0,66.76889,-155.1360615
8,0,73.9793,-151.4032715
8,0,82.49969,-150.1439015
8,0,100.87625,-150.5000215
8,0,178.87625,-150.5000215
8,0,195.35255,-150.9685215
8,0,203.70645,-149.9996915
8,0,210.78625,-146.8470215
8,0,214.68265,-142.4729015
8,0,216.81005,-137.1387715
8,0,217.87625,-125.5000215
8,0,217.87625,-77.5000215
8,0,217.87625,77.4999785
8,0,217.87625,122.4999785
8,0,218.12375,134.6323485
8,0,216.31625,146.4999785
8,0,209.65345,157.8680385
8,0,199.76375,168.5202285
8,0,178.87625,187.4999785
8,0,91.87625,274.4999785
8,0,-218.12375,584.5000085
8,1,-16.5,-22.187495
8,1,-1.9575,-7.1696354
8,1,8.9362,5.096605
8,1,14.1068,13.482955
8,1,16.5,22.187495
8,2,-120.676775,-123.8587537
8,2,-0.176775,-3.3587563
8,2,60.073225,56.8912437
8,2,90.198225,87.0162437
8,2,105.260725,102.0787437
8,2,115.156365,112.6372937
8,2,119.134675,118.2397437
8,2,120.676775,123.8587537
8,3,19.67679,-297.224875
8,3,14.20349,-283.586945
8,3,10.42159,-275.893255
8,3,10.37071,-255.354005
8,3,10.55228,-233.513115
8,3,7.40321,-216.275125
8,3,2.49384,-209.469595
8,3,-3.85179,-203.535375
8,3,-9.92741,-197.471025
8,3,-14.02679,-190.275125
8,3,-16.07741,-178.101955
8,3,-16.08428,-164.542505
8,3,-14.67679,-138.275125
8,3,-14.67679,-25.275125
8,3,-14.67679,131.224875
8,3,-14.67679,248.599875
8,3,-14.39255,275.961775
8,3,-15.7917,287.902575
8,3,-19.67679,297.224875
9,0,585.1578045,-133.000005
9,0,524.1578045,-72.000005
9,0,511.7228045,-58.256755
9,0,504.6532045,-51.770255
9,0,497.1578045,-47.653005
9,0,450.1578045,-47.000005
9,0,346.1578245,-47.000005
9,0,320.7828245,-48.051885
9,0,307.7982245,-47.471245
9,0,296.1578245,-44.468005
9,0,283.2991245,-34.861635
9,0,272.1578245,-23.000005
9,0,226.1578245,22.999995
9,0,212.8716245,37.129745
9,0,204.9023245,42.918955
9,0,196.1578245,44.876995
9,0,189.5851245,42.668815
9,0,183.3553245,37.824865
9,0,178.5544245,31.537725
9,0,176.2678245,24.999995
9,0,176.3166245,-8.184755
9,0,175.0839245,-16.466995
9,0,172.3233245,-23.735005
9,0,167.5196245,-29.484455
9,0,160.1578245,-33.211005
9,0,144.7853245,-33.279385
9,0,129.1578245,-33.279385
9,0,66.1578245,-33.279385
9,0,51.5078245,-33.279385
9,0,37.1578245,-34.854055
